Year,="Run 1: Sea Level.Total global sea level anomaly[1]",="Run 2: Sea Level.Total global sea level anomaly[1]",="Run 3: Sea Level.Total global sea level anomaly[1]",="Run 4: Sea Level.Total global sea level anomaly[1]",="Run 5: Sea Level.Total global sea level anomaly[1]",="Run 6: Sea Level.Total global sea level anomaly[1]",="Run 7: Sea Level.Total global sea level anomaly[1]",="Run 8: Sea Level.Total global sea level anomaly[1]",="Run 9: Sea Level.Total global sea level anomaly[1]",="Run 10: Sea Level.Total global sea level anomaly[1]",="Run 11: Sea Level.Total global sea level anomaly[1]",="Run 12: Sea Level.Total global sea level anomaly[1]",="Run 13: Sea Level.Total global sea level anomaly[1]",="Run 14: Sea Level.Total global sea level anomaly[1]",="Run 15: Sea Level.Total global sea level anomaly[1]",="Run 16: Sea Level.Total global sea level anomaly[1]",="Run 17: Sea Level.Total global sea level anomaly[1]",="Run 18: Sea Level.Total global sea level anomaly[1]",="Run 19: Sea Level.Total global sea level anomaly[1]",="Run 20: Sea Level.Total global sea level anomaly[1]",="Run 21: Sea Level.Total global sea level anomaly[1]",="Run 22: Sea Level.Total global sea level anomaly[1]",="Run 23: Sea Level.Total global sea level anomaly[1]",="Run 24: Sea Level.Total global sea level anomaly[1]",="Run 25: Sea Level.Total global sea level anomaly[1]",="Run 26: Sea Level.Total global sea level anomaly[1]",="Run 27: Sea Level.Total global sea level anomaly[1]",="Run 28: Sea Level.Total global sea level anomaly[1]",="Run 29: Sea Level.Total global sea level anomaly[1]",="Run 30: Sea Level.Total global sea level anomaly[1]",="Run 31: Sea Level.Total global sea level anomaly[1]",="Run 32: Sea Level.Total global sea level anomaly[1]",="Run 33: Sea Level.Total global sea level anomaly[1]",="Run 34: Sea Level.Total global sea level anomaly[1]",="Run 35: Sea Level.Total global sea level anomaly[1]",="Run 36: Sea Level.Total global sea level anomaly[1]",="Run 37: Sea Level.Total global sea level anomaly[1]",="Run 38: Sea Level.Total global sea level anomaly[1]",="Run 39: Sea Level.Total global sea level anomaly[1]",="Run 40: Sea Level.Total global sea level anomaly[1]",="Run 41: Sea Level.Total global sea level anomaly[1]",="Run 42: Sea Level.Total global sea level anomaly[1]",="Run 43: Sea Level.Total global sea level anomaly[1]",="Run 44: Sea Level.Total global sea level anomaly[1]",="Run 45: Sea Level.Total global sea level anomaly[1]",="Run 46: Sea Level.Total global sea level anomaly[1]",="Run 47: Sea Level.Total global sea level anomaly[1]",="Run 48: Sea Level.Total global sea level anomaly[1]",="Run 49: Sea Level.Total global sea level anomaly[1]",="Run 50: Sea Level.Total global sea level anomaly[1]",="Run 51: Sea Level.Total global sea level anomaly[1]",="Run 52: Sea Level.Total global sea level anomaly[1]",="Run 53: Sea Level.Total global sea level anomaly[1]",="Run 54: Sea Level.Total global sea level anomaly[1]",="Run 55: Sea Level.Total global sea level anomaly[1]",="Run 56: Sea Level.Total global sea level anomaly[1]",="Run 57: Sea Level.Total global sea level anomaly[1]",="Run 58: Sea Level.Total global sea level anomaly[1]",="Run 59: Sea Level.Total global sea level anomaly[1]",="Run 60: Sea Level.Total global sea level anomaly[1]",="Run 61: Sea Level.Total global sea level anomaly[1]",="Run 62: Sea Level.Total global sea level anomaly[1]",="Run 63: Sea Level.Total global sea level anomaly[1]",="Run 64: Sea Level.Total global sea level anomaly[1]",="Run 65: Sea Level.Total global sea level anomaly[1]",="Run 66: Sea Level.Total global sea level anomaly[1]",="Run 67: Sea Level.Total global sea level anomaly[1]",="Run 68: Sea Level.Total global sea level anomaly[1]",="Run 69: Sea Level.Total global sea level anomaly[1]",="Run 70: Sea Level.Total global sea level anomaly[1]",="Run 71: Sea Level.Total global sea level anomaly[1]",="Run 72: Sea Level.Total global sea level anomaly[1]",="Run 73: Sea Level.Total global sea level anomaly[1]",="Run 74: Sea Level.Total global sea level anomaly[1]",="Run 75: Sea Level.Total global sea level anomaly[1]",="Run 76: Sea Level.Total global sea level anomaly[1]",="Run 77: Sea Level.Total global sea level anomaly[1]",="Run 78: Sea Level.Total global sea level anomaly[1]",="Run 79: Sea Level.Total global sea level anomaly[1]",="Run 80: Sea Level.Total global sea level anomaly[1]",="Run 81: Sea Level.Total global sea level anomaly[1]",="Run 82: Sea Level.Total global sea level anomaly[1]",="Run 83: Sea Level.Total global sea level anomaly[1]",="Run 84: Sea Level.Total global sea level anomaly[1]",="Run 85: Sea Level.Total global sea level anomaly[1]",="Run 86: Sea Level.Total global sea level anomaly[1]",="Run 87: Sea Level.Total global sea level anomaly[1]",="Run 88: Sea Level.Total global sea level anomaly[1]",="Run 89: Sea Level.Total global sea level anomaly[1]",="Run 90: Sea Level.Total global sea level anomaly[1]",="Run 91: Sea Level.Total global sea level anomaly[1]",="Run 92: Sea Level.Total global sea level anomaly[1]",="Run 93: Sea Level.Total global sea level anomaly[1]",="Run 94: Sea Level.Total global sea level anomaly[1]",="Run 95: Sea Level.Total global sea level anomaly[1]",="Run 96: Sea Level.Total global sea level anomaly[1]",="Run 97: Sea Level.Total global sea level anomaly[1]",="Run 98: Sea Level.Total global sea level anomaly[1]",="Run 99: Sea Level.Total global sea level anomaly[1]",="Run 100: Sea Level.Total global sea level anomaly[1]"
1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,0.000275426336732,0.000138727427155,0.000308676485267,0.00022795298031,0.000411806163158,0.000131152647587,0.000332891896553,0.000384492936755,0.000290160113924,0.000197093910003,0.000378909744831,0.000423090852757,0.000456377833492,0.00038842977974,0.000364786043686,0.000278905975138,0.000334035040925,0.000234296545205,0.000427481059617,0.000292719023631,0.000435331994094,0.000345471715749,0.000266018105738,0.000428974646275,0.000205763817052,0.00017767884202,0.000387609025704,0.000358611721765,0.000311716676686,0.000282319466671,0.000226011108359,0.000316003742388,0.000271551800537,0.000372745178056,0.00050386040032,0.000199615592317,0.000283477927702,0.000369965450203,0.000356537011814,0.000155098263881,0.000314293241568,0.000284050010541,0.000381096191995,0.000328586450102,0.000249468737192,0.000255432371336,0.000411104574395,0.000323202208809,0.000292489267804,0.000361020756573,0.000413265738111,0.00021982540941,0.000433562323598,0.000254744968193,0.000262997747091,0.000441885182165,0.000308092780126,0.000333031933245,0.000206408601574,0.0003732723087,0.000288085235573,0.000442359085997,0.000266852528562,0.000211396682145,0.000326621055488,0.000269920322076,0.000305422813667,0.000226178526703,0.000197341936135,0.000365935765345,0.00024239088546,0.000301511628073,0.000344563021463,0.00038726881424,0.000304009941744,0.000369985967512,0.000321936464639,0.00022821996885,0.000252795172543,0.000295130622619,0.000377350980931,0.000333669066114,0.000337263683263,0.000296090938847,0.000450777082152,0.000392533265576,0.000245619276364,0.000282242734756,0.000418658181907,0.000184850986421,0.000180042436183,0.000341721547553,0.00015258292511,0.00030171992514,0.000265033716161,0.000270402700387,0.000285464837343,0.000369747743015,0.000345117946138,0.00042982772402
1752,0.000560579844414,0.000365545296196,0.000597214518351,0.000474934809726,0.000827526786753,0.00035956801853,0.000622215487929,0.00071952228564,0.000590843895373,0.000457719522532,0.000740508839325,0.000776610249768,0.000815468639674,0.000690060366437,0.000713758789886,0.000574629506117,0.000633513096402,0.000481278975677,0.000746462567775,0.000518051288185,0.00085419319116,0.00066616442019,0.000552499228107,0.000764122096796,0.000433038161761,0.000420140077262,0.000726308070274,0.000661582494732,0.00059519724257,0.000580201048842,0.000527319929017,0.000638456110009,0.000559482770489,0.000713802744397,0.000925234427087,0.000419721674246,0.000548340621926,0.00070772674705,0.00074026719915,0.000437777093174,0.000611527575708,0.000529051002496,0.000738145499101,0.000620416165895,0.000522417161765,0.000540093928609,0.000801527053742,0.000619963730169,0.000588655219732,0.000714737981471,0.000715051672157,0.000468436219618,0.000833188498031,0.000551344284189,0.000537093904305,0.00085287895241,0.000608021248716,0.00057502001412,0.000468031604818,0.000763751570757,0.000554349583237,0.000802410731532,0.000537532922002,0.000490645341312,0.000705318422821,0.000564562575186,0.000598283051353,0.000472922633762,0.000433578073987,0.000698338498615,0.00051845607927,0.000592805252107,0.000646468485852,0.000768365810888,0.000614341513143,0.000725134457313,0.000634198201336,0.000490517089216,0.00048558442,0.000595925076219,0.000676629219094,0.000677842233475,0.000681340975842,0.000582697540001,0.000877682562081,0.00074162345704,0.000534980284695,0.000539260224194,0.000785877360688,0.000438384246327,0.000447475526517,0.000636038378171,0.00037994064683,0.000591965607328,0.000547249710057,0.000606699277972,0.000557439559114,0.000703753335711,0.000667707408356,0.000781293214084
1753,0.000759112176343,0.00052692148358,0.000796257348591,0.000670343844908,0.00113884157553,0.000501928731398,0.000819080900845,0.000965007991496,0.000811737386945,0.000650771981691,0.00101000100807,0.00101911549939,0.00103884239533,0.000884618719423,0.000973226699177,0.00080059104532,0.000832317539674,0.000646647614669,0.000969701121203,0.000672966447078,0.0011678471224,0.000894444350943,0.000752641465696,0.00100075209003,0.000608696593865,0.000611188096486,0.000976554861516,0.000864533212097,0.000800387137483,0.000834220169643,0.000760045817809,0.000860403325307,0.000775731474197,0.000930725221497,0.00123109544154,0.000571623048037,0.000735730486427,0.000930854105358,0.0010225460539,0.000657618301799,0.000802769604604,0.000694616603412,0.000972490034568,0.000816033891979,0.000714824215742,0.000729013685499,0.00110531912897,0.000836568013569,0.000803877948391,0.000955035012514,0.00091405625661,0.000663402852241,0.00112522087631,0.000749784712835,0.000737424003093,0.0011678751756,0.000841025048394,0.000708779998901,0.000658652127081,0.0010647865552,0.000744188230937,0.00103659440967,0.000719753955877,0.00068423776176,0.000993476157804,0.000756633297728,0.000833331956736,0.000647824130331,0.000606459336797,0.000880946866316,0.000686804545948,0.000782674652997,0.000837176529338,0.00104335450361,0.000844047128495,0.000974592923478,0.000849826609323,0.000692311320811,0.000648241729049,0.000814775602589,0.000870910079853,0.000907999077028,0.000932823631609,0.000787937862576,0.00118314762644,0.000991844242449,0.000759435446246,0.00074061036979,0.00104037977421,0.000647839095382,0.000662126088278,0.000819312306522,0.000521300179224,0.000798861509751,0.000764303493323,0.000858289730711,0.000729625765618,0.000935803600446,0.000909732827771,0.00101793407041
1754,0.000706680591507,0.000379885422019,0.000740345906355,0.000580514783937,0.00112857952791,0.000424729797569,0.000701012989516,0.000888718921283,0.000778093400308,0.000614249047142,0.00100153859759,0.000939458932209,0.000944846505082,0.000771132740225,0.000958275548614,0.000768397590039,0.000756070965323,0.000521325454021,0.000882131115764,0.000576240025358,0.00115124148203,0.000818046532563,0.00072076575131,0.000906964249429,0.000482911922818,0.000540969447069,0.000921729330632,0.000776885268193,0.000664576680125,0.000735840987154,0.000752371377334,0.000798751358209,0.000733446315937,0.000874313602349,0.00119586905621,0.000455746573179,0.000619504277885,0.000862245984752,0.00100162780139,0.000566735595817,0.000749514261257,0.00061669168621,0.00088849153392,0.000706420073316,0.000638617461274,0.00067677688575,0.00108994193895,0.000801412781115,0.000773133836142,0.000890392343754,0.000814896426584,0.000597997820897,0.00110178907067,0.000688059298888,0.000684376579168,0.00114748002369,0.000758810120606,0.000616557564182,0.000558898855905,0.00106647169344,0.000657720487909,0.000956062605136,0.000683676451282,0.000643197064235,0.000982410126625,0.000689496120595,0.000770347285546,0.000548110532927,0.000551064481115,0.000776568095754,0.000617305544797,0.000719226159077,0.000771314494175,0.00101342979751,0.000788895349504,0.000937804912365,0.000791145507095,0.000613254093738,0.000559836103619,0.000746137250823,0.000792396065465,0.000855268786283,0.000900503100297,0.000714413772392,0.00116565970915,0.000933950769818,0.000739474640441,0.000651431429372,0.000977123379964,0.000615898123691,0.000651960565233,0.000746382329854,0.00041649010472,0.000745961633574,0.000737129703351,0.000832219872549,0.000686393149809,0.000869576657822,0.000878059132542,0.000980468681486
1755,0.000349805344453,0.0000564824074381,0.000369984733945,0.000259197217866,0.000788539042624,0.0000757607811626,0.000327296853194,0.000529169746364,0.000396703140932,0.000285903185172,0.000625213508699,0.000536630978022,0.000524253341568,0.000376256931418,0.000603199697835,0.000402748414254,0.000372987816604,0.000159904288861,0.000500928140369,0.000254925479535,0.000756500949845,0.000421146047166,0.00038131180282,0.000520854440021,0.000155384975,0.000198831168959,0.000537980402136,0.000388545941752,0.000329578245805,0.000400854381788,0.000423464874588,0.000408518528915,0.000380298410453,0.000463126543875,0.000796120909205,0.000114927016043,0.000252874155291,0.000461172609946,0.000601693298831,0.000203010192709,0.000380051691618,0.000267101487902,0.000594456478975,0.000330705514701,0.000289740266371,0.000310591068668,0.00069239004876,0.000443693337727,0.000436596172203,0.00053149332575,0.000440520417529,0.000273705288972,0.000693474005832,0.000407717584039,0.000334900073298,0.000737740493183,0.000407575667519,0.000248758191068,0.000218149817295,0.00069513023718,0.000296061015117,0.000558552342717,0.000319875057005,0.000338192959841,0.000594968358065,0.000335646410387,0.000404930764163,0.000216906478616,0.000222773325257,0.000394992549137,0.000280599071459,0.000321242706979,0.000386604219128,0.000619266616234,0.000409402203643,0.000531380634126,0.000413339217713,0.000284143311246,0.000200155737425,0.000380411672314,0.000400657393216,0.000472872853964,0.000499200887541,0.00035129662895,0.000762020048805,0.000542451889235,0.000403488110927,0.000320250165828,0.000617714271168,0.000307595042755,0.000323458150477,0.000360488217949,0.0000590414854546,0.000385832753417,0.000404341133469,0.000516256364922,0.000346401403257,0.000491398637392,0.000530949470039,0.000614463799239
1756,0.000113134240754,-0.000174726783956,0.000152860840228,0.0000655602003706,0.000516540409001,-0.000173446500628,0.0000675380279323,0.000261997245138,0.00014186739677,0.0000764299546624,0.0003717755587,0.00023282498779,0.00021998071438,0.000107388810667,0.000353251463175,0.000191645654696,0.000123796823874,-0.0000845220662116,0.000300533306337,0.0000616715548396,0.000465331674728,0.000193512401995,0.000146685573279,0.000270547679591,-0.0000559449027937,-0.0000131611753099,0.000288031545471,0.000164821929995,0.0000794410353182,0.00021353162841,0.000195484866086,0.000128054073491,0.000158005878484,0.000163456811657,0.00053747312091,-0.000079100579571,0.0000133377150797,0.000201568592495,0.000318252893586,-0.000031478521001,0.000107100807861,0.0000601333822705,0.00029506702194,0.0000858504451577,0.0000351806231739,0.0000334140111048,0.000463087212797,0.000225853479795,0.000209276632497,0.000275020987861,0.000223702499711,0.0000603612743119,0.000398185470917,0.000136234237289,0.0000988536438129,0.000504511583147,0.000172959514365,0.0000296251165332,0.00000170827241148,0.000432461038868,0.0000515771154338,0.000288588287449,0.00004451216498,0.0000706067691127,0.000313861366007,0.0000882695859253,0.000229587502755,-0.0000313736926507,0.00000823926293404,0.000047022140199,-0.0000155998679501,0.0000492063940859,0.0000902633298021,0.000341567514164,0.000175480573699,0.000255018857037,0.000136387154385,0.0000610781026918,-0.0000273438821466,0.00012865734661,0.000171219047722,0.000172563956049,0.000235051868116,0.000135703775181,0.000472444117549,0.000277041055214,0.000198763561184,0.000139357620308,0.000363230430609,0.00013428803732,0.0001391763011,0.0000706290073442,-0.000209255923732,0.000171045274792,0.000195443767284,0.000271264725404,0.0000723041170145,0.000204982101759,0.000323310931237,0.000344158094945
1757,-0.00000881691332263,-0.000332582292295,0.0000445204555963,-0.000045772922716,0.000388232049512,-0.000333667242632,-0.0000925969146813,0.000091317737614,-0.00000527047370019,-0.0000267094143858,0.000232198333503,0.0000380449325417,0.0000624015617171,-0.0000537522012719,0.000221292689953,0.0000916415361015,-0.0000175032920314,-0.000239964096151,0.000212024910605,-0.0000574031248927,0.000296107729711,0.0000882384221633,0.0000149889565367,0.000127833232392,-0.000188046477164,-0.000134629913463,0.000150865175488,0.0000724772509545,-0.0000913324443597,0.00013157517852,0.0000775552154691,-0.0000408061191762,0.0000354016676107,-0.0000213520848057,0.000406832744823,-0.000186921960891,-0.000122536037453,0.0000754885644232,0.000170464952274,-0.000162320176622,-0.0000599189266843,-0.0000563697928863,0.000149260860766,-0.0000579326679978,-0.00013295249276,-0.000152391936946,0.000368883971693,0.00011037429115,0.0000736620928393,0.000163075998397,0.000110744428224,-0.0000703575446146,0.000235051264334,-0.0000117049864551,-0.0000457070662278,0.000415653088843,0.0000367242878026,-0.0000861228768664,-0.00012212711567,0.000285443737529,-0.0000953860345027,0.000159122289946,-0.000140943414021,-0.0000871973154276,0.000150590079323,-0.0000361206777402,0.000169133093836,-0.00020316654536,-0.000123589916877,-0.000163379157469,-0.000199694245689,-0.000113317969177,-0.000112311743158,0.000202450237513,0.000053885376002,0.000102832876475,-0.0000414733506997,-0.000077009327101,-0.000157970186524,-0.0000235691940133,0.0000557590834909,0.00000237182958789,0.0000962443942915,0.0000233275053461,0.000321784372241,0.000122422769854,0.000105581356771,0.0000456252769779,0.000259875727065,0.0000746567660719,0.0000578211269379,-0.000123136650392,-0.000395578703389,0.0000725091973964,0.0000977953761534,0.000157887445049,-0.000107318748323,0.0000155831411599,0.000236011793723,0.00018817680534
1758,-0.000067030288438,-0.000435713687127,-0.00000147305602685,-0.000119467707695,0.000388121734734,-0.000423863441282,-0.00017009573569,0.00000789119078466,-0.00008184262855,-0.0000833286455466,0.00018342406305,-0.0000491834065464,0.0000221874891923,-0.000120976784471,0.000170329732033,0.0000466120097351,-0.0000744874559221,-0.000331012004798,0.000213417247123,-0.000131104976689,0.000244318332772,0.0000561221919931,-0.0000478221674281,0.0000750648470634,-0.00028104706125,-0.000218023122917,0.000096679898441,0.0000466597869072,-0.000186170256343,0.000115106065322,0.0000217877496913,-0.000115074584399,-0.0000280780630044,-0.0000939913571029,0.000392083249348,-0.000256027252059,-0.000193959867151,0.0000450281644108,0.000125883732572,-0.00023417664924,-0.000139872536411,-0.000124070966293,0.00010985598447,-0.000123549259879,-0.000231084865631,-0.000252303198096,0.000381003949813,0.00006074906159,0.00000907171492213,0.000144868640229,0.0000749114983311,-0.000156252944335,0.00018037937342,-0.0000798817504881,-0.00012740167415,0.000466428616882,-0.000033907527721,-0.000132461286611,-0.000189540242758,0.000236616225213,-0.000177794330757,0.000127773997355,-0.000247391204013,-0.000171444530125,0.0000857679742257,-0.000081663904598,0.000296506837259,-0.000309674108681,-0.000207646222862,-0.000238257285659,-0.000292386088641,-0.000192025296308,-0.000219507248731,0.000163069073691,0.00000165188114956,0.0000473255178582,-0.000130345175968,-0.00016287718625,-0.000236508272931,-0.000101043853314,0.0000167520145791,-0.0000606373221573,0.0000468597156772,-0.0000264010757836,0.000294608195604,0.0000569651841512,0.0000632316678064,-0.0000110844301426,0.000266142231439,0.0000599368524994,0.0000156750110617,-0.000221887709485,-0.000514137978509,0.0000326163162745,0.0000525671533476,0.000123788969683,-0.000201723504177,-0.0000776360283769,0.000209860852687,0.000129737393654
1759,-0.0000451450940283,-0.000485991261173,0.000112813101766,-0.000108769816953,0.000673659681058,-0.000450366412398,-0.000146972017926,0.000146734920272,-0.0000410831713331,-0.000063283804635,0.000384152517859,0.000082280448348,0.000198363401838,-0.0000411918955938,0.000378871509766,0.000167828306002,0.0000219492499861,-0.000360223247868,0.00046669041758,-0.0000360000615342,0.000493350445416,0.000160859036992,-0.0000278013004548,0.000297693796404,-0.000344514813589,-0.000276324865651,0.000297790923879,0.000205433737007,-0.000196776228416,0.000309141589404,0.0000705659963505,-0.0000767695139997,0.0000405373772198,-0.0000501936445876,0.000695850584586,-0.000294551366286,-0.000209707644185,0.000131324269997,0.000259404064186,-0.000257845915723,-0.000135401024974,-0.0000940674610118,0.000258850102744,-0.0000660851119618,-0.000259352042055,-0.000264028444434,0.000654764469403,0.000231017039194,0.0000880167165768,0.0002778844088,0.000275477109769,-0.00017644190422,0.000435881138601,-0.0000791726274231,-0.000120706504165,0.00075988714866,0.000112401664216,-0.0000463811347793,-0.000207896290464,0.000438025591781,-0.000150231803665,0.000310318270896,-0.000275855300066,-0.00019366899603,0.000200514658043,-0.0000621018737687,0.000502587108375,-0.000351291997638,-0.000251025820727,-0.000181489535369,-0.000301551789436,-0.000192472964545,-0.000225598239356,0.000363486251876,0.000117394754906,0.000181943105873,-0.000106296703474,-0.000202702426195,-0.000222940874085,-0.000084382701715,0.00015579012928,-0.0000176472680634,0.000160304399141,0.0000615205230613,0.000526418599599,0.000164287072694,0.000162909905004,0.000146302324941,0.000526908543482,0.000229033810994,0.000120188550398,-0.000221540892157,-0.000567850710847,0.00016199303796,0.000178487205466,0.000235349190859,-0.000211725033904,-0.0000204739006295,0.000417207604191,0.000278297612938
