Year,="Run 1: Sea Level.Total global sea level anomaly[1]",="Run 2: Sea Level.Total global sea level anomaly[1]",="Run 3: Sea Level.Total global sea level anomaly[1]",="Run 4: Sea Level.Total global sea level anomaly[1]",="Run 5: Sea Level.Total global sea level anomaly[1]",="Run 6: Sea Level.Total global sea level anomaly[1]",="Run 7: Sea Level.Total global sea level anomaly[1]",="Run 8: Sea Level.Total global sea level anomaly[1]",="Run 9: Sea Level.Total global sea level anomaly[1]",="Run 10: Sea Level.Total global sea level anomaly[1]",="Run 11: Sea Level.Total global sea level anomaly[1]",="Run 12: Sea Level.Total global sea level anomaly[1]",="Run 13: Sea Level.Total global sea level anomaly[1]",="Run 14: Sea Level.Total global sea level anomaly[1]",="Run 15: Sea Level.Total global sea level anomaly[1]",="Run 16: Sea Level.Total global sea level anomaly[1]",="Run 17: Sea Level.Total global sea level anomaly[1]",="Run 18: Sea Level.Total global sea level anomaly[1]",="Run 19: Sea Level.Total global sea level anomaly[1]",="Run 20: Sea Level.Total global sea level anomaly[1]",="Run 21: Sea Level.Total global sea level anomaly[1]",="Run 22: Sea Level.Total global sea level anomaly[1]",="Run 23: Sea Level.Total global sea level anomaly[1]",="Run 24: Sea Level.Total global sea level anomaly[1]",="Run 25: Sea Level.Total global sea level anomaly[1]",="Run 26: Sea Level.Total global sea level anomaly[1]",="Run 27: Sea Level.Total global sea level anomaly[1]",="Run 28: Sea Level.Total global sea level anomaly[1]",="Run 29: Sea Level.Total global sea level anomaly[1]",="Run 30: Sea Level.Total global sea level anomaly[1]",="Run 31: Sea Level.Total global sea level anomaly[1]",="Run 32: Sea Level.Total global sea level anomaly[1]",="Run 33: Sea Level.Total global sea level anomaly[1]",="Run 34: Sea Level.Total global sea level anomaly[1]",="Run 35: Sea Level.Total global sea level anomaly[1]",="Run 36: Sea Level.Total global sea level anomaly[1]",="Run 37: Sea Level.Total global sea level anomaly[1]",="Run 38: Sea Level.Total global sea level anomaly[1]",="Run 39: Sea Level.Total global sea level anomaly[1]",="Run 40: Sea Level.Total global sea level anomaly[1]",="Run 41: Sea Level.Total global sea level anomaly[1]",="Run 42: Sea Level.Total global sea level anomaly[1]",="Run 43: Sea Level.Total global sea level anomaly[1]",="Run 44: Sea Level.Total global sea level anomaly[1]",="Run 45: Sea Level.Total global sea level anomaly[1]",="Run 46: Sea Level.Total global sea level anomaly[1]",="Run 47: Sea Level.Total global sea level anomaly[1]",="Run 48: Sea Level.Total global sea level anomaly[1]",="Run 49: Sea Level.Total global sea level anomaly[1]",="Run 50: Sea Level.Total global sea level anomaly[1]",="Run 51: Sea Level.Total global sea level anomaly[1]",="Run 52: Sea Level.Total global sea level anomaly[1]",="Run 53: Sea Level.Total global sea level anomaly[1]",="Run 54: Sea Level.Total global sea level anomaly[1]",="Run 55: Sea Level.Total global sea level anomaly[1]",="Run 56: Sea Level.Total global sea level anomaly[1]",="Run 57: Sea Level.Total global sea level anomaly[1]",="Run 58: Sea Level.Total global sea level anomaly[1]",="Run 59: Sea Level.Total global sea level anomaly[1]",="Run 60: Sea Level.Total global sea level anomaly[1]",="Run 61: Sea Level.Total global sea level anomaly[1]",="Run 62: Sea Level.Total global sea level anomaly[1]",="Run 63: Sea Level.Total global sea level anomaly[1]",="Run 64: Sea Level.Total global sea level anomaly[1]",="Run 65: Sea Level.Total global sea level anomaly[1]",="Run 66: Sea Level.Total global sea level anomaly[1]",="Run 67: Sea Level.Total global sea level anomaly[1]",="Run 68: Sea Level.Total global sea level anomaly[1]",="Run 69: Sea Level.Total global sea level anomaly[1]",="Run 70: Sea Level.Total global sea level anomaly[1]",="Run 71: Sea Level.Total global sea level anomaly[1]",="Run 72: Sea Level.Total global sea level anomaly[1]",="Run 73: Sea Level.Total global sea level anomaly[1]",="Run 74: Sea Level.Total global sea level anomaly[1]",="Run 75: Sea Level.Total global sea level anomaly[1]",="Run 76: Sea Level.Total global sea level anomaly[1]",="Run 77: Sea Level.Total global sea level anomaly[1]",="Run 78: Sea Level.Total global sea level anomaly[1]",="Run 79: Sea Level.Total global sea level anomaly[1]",="Run 80: Sea Level.Total global sea level anomaly[1]",="Run 81: Sea Level.Total global sea level anomaly[1]",="Run 82: Sea Level.Total global sea level anomaly[1]",="Run 83: Sea Level.Total global sea level anomaly[1]",="Run 84: Sea Level.Total global sea level anomaly[1]",="Run 85: Sea Level.Total global sea level anomaly[1]",="Run 86: Sea Level.Total global sea level anomaly[1]",="Run 87: Sea Level.Total global sea level anomaly[1]",="Run 88: Sea Level.Total global sea level anomaly[1]",="Run 89: Sea Level.Total global sea level anomaly[1]",="Run 90: Sea Level.Total global sea level anomaly[1]",="Run 91: Sea Level.Total global sea level anomaly[1]",="Run 92: Sea Level.Total global sea level anomaly[1]",="Run 93: Sea Level.Total global sea level anomaly[1]",="Run 94: Sea Level.Total global sea level anomaly[1]",="Run 95: Sea Level.Total global sea level anomaly[1]",="Run 96: Sea Level.Total global sea level anomaly[1]",="Run 97: Sea Level.Total global sea level anomaly[1]",="Run 98: Sea Level.Total global sea level anomaly[1]",="Run 99: Sea Level.Total global sea level anomaly[1]",="Run 100: Sea Level.Total global sea level anomaly[1]"
1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,0.000144678212432,0.00014714133285,0.000124234545397,0.000289923957192,0.000145301459959,0.000193128020896,0.000153766498699,0.000071942479669,0.000280602870983,0.000257237001516,0.000272767212246,0.00027446189957,0.000330523218686,0.000223412097604,0.000227114689182,0.000248574067298,0.000178245196444,0.000286612604441,0.000171751029115,0.00021631105788,0.000161419825482,0.000173743076829,0.000218305872566,0.000139549024285,0.000236264694889,0.000165238409054,0.000237909112563,0.000234786723892,0.000211474498921,0.000175958345233,0.000227387589371,0.000233724774651,0.000213808088124,0.000297982421972,0.000308140826406,0.0000506711192473,0.000275561477904,0.000259557836235,0.000187598578822,0.000227101073881,0.00030583347441,0.000123539598779,0.000206718507681,0.000203483229097,0.000175801418681,0.00021961355852,0.00019241540763,0.000130540686217,0.000286700004157,0.000171821409265,0.000190412125062,0.000282716721244,0.00012475650604,0.000215678126374,0.000165666037436,0.000198941580423,0.000205025672637,0.000210550099338,0.000170595426412,0.0000696339702726,0.000269310884246,0.00017399241743,0.000319079686674,0.000177627967893,0.00026076195571,0.000208587319018,0.000122412742914,0.000344972663301,0.000138582930122,0.000147386470737,0.000375178236475,0.000236268868276,0.000289870301689,0.000185176303138,0.000127964442659,0.000292973422235,0.000237756491215,0.000164448384764,0.000249466502202,0.000296213195423,0.000105720616843,0.0000538597608993,0.000140956087518,0.0000589573632273,0.000179364731828,0.000269857007015,0.000390444004349,0.000196886636697,0.000159050673523,0.000235953995398,0.000284062554556,0.000331097582008,0.000190422386231,0.000167166064575,0.000149585770769,0.000181924773593,0.000276834929059,0.000146539458137,0.0000895638098082,0.000100328576165
1752,0.000392492494385,0.000394710222536,0.000364992169822,0.000569331621647,0.000386368936511,0.000463850849184,0.000393917264848,0.000285544837737,0.000542427033135,0.000489356526514,0.00057662420514,0.000535075127891,0.000624994551714,0.000468555965294,0.000472475632494,0.000540649246684,0.000436903957273,0.00056509801954,0.000390264771608,0.000450712783722,0.000378902041861,0.000378786942233,0.000488742932858,0.000401086945154,0.000513739685269,0.000433642195999,0.000504608330571,0.000519114749232,0.000436702517317,0.000367977684357,0.000450675598688,0.000498242315142,0.000445251972966,0.00064450820199,0.00060910355496,0.000119139556922,0.000560876122726,0.000531824617006,0.000434030915376,0.000478392517277,0.000648438899038,0.000335072125258,0.000450784669431,0.000472889542352,0.000430341224123,0.000470574168539,0.000436703163211,0.000380301098451,0.000538441348209,0.000429185989867,0.000460792439171,0.000544536899472,0.00034595346674,0.000488886246545,0.000385999952431,0.000409311772268,0.000477665261645,0.00048056814311,0.000429502917558,0.000177161152047,0.000545352191585,0.00041135577471,0.000629036630776,0.000454807905143,0.000496834927861,0.000432129766916,0.00035872784589,0.000670659431144,0.000352281463482,0.000381186409775,0.000715631446767,0.000528002351436,0.000615017024471,0.000435617901158,0.000345659372321,0.000544161789104,0.000538012249586,0.000434361242454,0.000542776894385,0.000567451783612,0.000308358206391,0.000239149101225,0.000356409433102,0.0000384051689741,0.000421650118863,0.000559023631949,0.000728838724833,0.000426301356042,0.0004214774502,0.00048960779303,0.00055190279086,0.000657434618047,0.000461324634281,0.000402726319419,0.000364191479223,0.000461633074149,0.00050988085065,0.00033951346108,0.000276307387612,0.000255689605611
1753,0.000485045867084,0.000503733988039,0.000458683331192,0.000676462177991,0.0005219610754,0.000613863757094,0.000485304667837,0.000361566788348,0.000659283804857,0.000553747983127,0.000727336538694,0.000600791200116,0.00073168756664,0.000573359553563,0.000563360665429,0.000647036513678,0.000581256020935,0.000697822296585,0.000496918165345,0.000542916532035,0.000461251931719,0.000434973805829,0.000630542915556,0.000517450030466,0.000617929025583,0.000557366784019,0.000611578993566,0.000648033959079,0.000527742814734,0.000421201824966,0.000524741314893,0.000615242872943,0.000520932333976,0.000810740174491,0.000745946273496,0.0000927455542316,0.000699787795903,0.000655996904604,0.000528730579337,0.000572632738145,0.000825325225446,0.000397147305123,0.000566850998389,0.00059233032604,0.000540705923966,0.00057400018238,0.000528059692225,0.000496690469086,0.00063334188929,0.000557374082029,0.000560933948843,0.000622621350211,0.000450992165804,0.000590912425065,0.000465688968412,0.000462956661493,0.000612653390297,0.000597080673958,0.000555657480476,0.000278983077959,0.000656701879005,0.000514272481554,0.000731033928873,0.000571466290357,0.000591725905287,0.000504231678581,0.000463702040663,0.000814120705264,0.000438788109971,0.000464970185327,0.000840991885475,0.000651199023035,0.000758581083731,0.000507031319627,0.000441180365591,0.000622291985914,0.000664379406048,0.000543505119342,0.000695874380689,0.000670332109694,0.00039203302282,0.00034099739672,0.000448573672704,-0.0000953975372379,0.000541694808157,0.000666742641825,0.000880960899042,0.000534923524704,0.000547279765435,0.000600562604241,0.000668255959096,0.000782790834566,0.0005941199214,0.000514533700074,0.000448496168779,0.000604201350124,0.000594477053263,0.00039031193977,0.000349308717957,0.000330310523113
1754,0.000366419731257,0.000366014754661,0.000353476952183,0.000499362991861,0.000432724385009,0.000466653073728,0.000369368393249,0.000122596074014,0.000414790035371,0.000344936471061,0.000551432598944,0.000341863866476,0.000518575444347,0.000358097430255,0.000342956923445,0.000532457338606,0.000435524989251,0.000491246898327,0.000354286762923,0.000387035743727,0.000229900219734,0.000177284786704,0.000398109160616,0.000421636663571,0.000392983539432,0.000436076305251,0.000324892462729,0.000506121000821,0.000288179411898,0.000195699889908,0.000330346810805,0.000545777648367,0.000266985554718,0.000676419012852,0.000522168114545,-0.000151633474716,0.000469594764053,0.000469008959419,0.000269712762526,0.000384635238346,0.000674135327413,0.000125746267205,0.000416079059127,0.000425294995277,0.000338087179298,0.00040467366446,0.000342027712301,0.000366698978206,0.000423523516677,0.000338798601029,0.000405406349685,0.000442356900965,0.000257961177611,0.000459443154227,0.000288778988813,0.000204238754146,0.00040617510174,0.000419149396547,0.000333296143226,0.0000369668913301,0.00051349028914,0.000352565299414,0.000587403668567,0.000483002288061,0.000397724734108,0.000328065393722,0.000356091905989,0.000667450944757,0.000242899303013,0.000292188008202,0.000639775216268,0.000484307596211,0.000637389912573,0.0002482538629,0.000338243575201,0.000455427525515,0.000519997629321,0.000284618432473,0.00054624948001,0.000427093587338,0.00013632037895,0.000104284672878,0.000216356932726,-0.000357878180033,0.000376065379816,0.000552074924666,0.000673643833655,0.000311521916692,0.000338214270904,0.000427937529196,0.000467032645986,0.000655413325266,0.000373738644719,0.000360226317865,0.000257100002187,0.000450380222072,0.000384624807784,0.000134722401291,0.0000902459394427,0.00010467908098
1755,0.0000258997860316,0.0000893639216308,0.0000665406705508,0.00021079458593,0.000220057212797,0.000227543454256,0.0000576218841619,-0.000109318211089,0.000136455808048,0.0000337581700305,0.000265972332384,0.0000536529803541,0.000181717914356,0.0000852871099881,0.0000547888008435,0.000228490711164,0.000213616622894,0.000201135982945,0.000122280125393,0.000114265924105,-0.0000488100262831,-0.00014079163189,0.000154236242488,0.000118835534047,0.0000272950504357,0.000132492101396,0.0000211048176863,0.000215782664788,0.0000252422269547,-0.000116587776113,0.0000477868860908,0.000284919737217,-0.00000530628703148,0.000388052577094,0.000196576505639,-0.000431591050177,0.000152701082435,0.000199698217241,-0.0000227203667976,0.0000949086384306,0.000388403657211,-0.00016207113044,0.000174833070275,0.000123068938278,0.0000217204971274,0.000118417597107,0.0000306322105627,0.0000962279042796,0.000130309750638,0.0000735034266395,0.0000857076059149,0.000115659309449,0.00000350295287008,0.000151161025539,0.0000175582397836,-0.000104157449751,0.000128030675717,0.000135609667284,0.0000700515595215,-0.000191500484227,0.000191034573616,0.0000888866930322,0.000208584067003,0.00018726729764,0.000119556719621,0.0000325135282263,0.0000845820335743,0.000332448882257,-0.0000129004655268,-0.0000312720361272,0.00028554585653,0.000182595775446,0.000306434546212,-0.0000263002120549,0.0000722189006397,0.000164223371929,0.0002184557436,-0.000019765009861,0.0002829864942,0.0001107060376,-0.000171038775662,-0.00013776588222,-0.0000775057791533,-0.000625424353879,0.000124370144706,0.000235010355851,0.000331708408273,0.0000757081126764,0.0000512671827508,0.000142882999282,0.000147107523343,0.000309918272609,0.000135816687951,0.000109476521508,-0.0000126357187813,0.000170797446959,0.000118128018748,-0.00017108840719,-0.000186449407523,-0.000131679736415
1756,-0.000329263836139,-0.000195671583104,-0.000219591418177,-0.0000878567170861,-0.00000135007863966,-0.0000294370282752,-0.000262156473178,-0.000354286095774,-0.000169912768596,-0.000279952798399,-0.0000453248633268,-0.000268162249559,-0.000167922403277,-0.000202312177628,-0.000247335538818,-0.0000766137997723,-0.0000215753677148,-0.000119782429367,-0.000118956877623,-0.000166642256445,-0.000336829897356,-0.00046602814366,-0.000112349349722,-0.000195950692626,-0.000365535799351,-0.000188701318846,-0.000297399910394,-0.0000894654752076,-0.000252093544509,-0.000433143992215,-0.000238706548931,0.0000178674033651,-0.000303170044074,0.0000859623096501,-0.000163652350846,-0.00073225767578,-0.000198559800692,-0.0000903695657727,-0.000328015303562,-0.000201518988058,0.0000756866565802,-0.000466586506856,-0.0000754181949566,-0.000198430009369,-0.000316087284478,-0.00017951401899,-0.000291555529244,-0.000182217286373,-0.000181123832773,-0.000211776170536,-0.000239982360622,-0.000211609595373,-0.000264376506224,-0.000158908701177,-0.000255328795789,-0.000412072429275,-0.000172565296199,-0.000160616469152,-0.000210575923495,-0.000420217389645,-0.000147605852196,-0.000176813989113,-0.000180712604723,-0.000112961075023,-0.000173886131689,-0.000262394708886,-0.000192632747136,-0.0000264363261998,-0.000274570861011,-0.000364291358344,-0.0000863039563503,-0.00013304627345,-0.0000412610553049,-0.000318980568437,-0.000199097267591,-0.000127819729562,-0.0000926844907905,-0.000352139389845,0.00000171993545859,-0.000228576115897,-0.000508769367181,-0.00038692036806,-0.000388834830995,-0.000902804573971,-0.000141464899853,-0.0000867590321705,-0.00005053263704,-0.000178770279762,-0.000257441110983,-0.000157048432886,-0.000204188727285,-0.0000487455439328,-0.000123846182694,-0.000151131045837,-0.000288214018013,-0.000129779055327,-0.000162150087012,-0.000477234796809,-0.000475682511188,-0.000385261460649
1757,-0.000608903072617,-0.000411166484621,-0.000425683073261,-0.000296020621415,-0.000169243130773,-0.000231366095644,-0.000508163026749,-0.000543520102718,-0.000405729452793,-0.000502340103215,-0.000288023963639,-0.000523711014969,-0.000420707482011,-0.000417007001881,-0.000466422358409,-0.000278520120608,-0.000200986023482,-0.000375844223101,-0.000303320464697,-0.000373622983232,-0.000553866460901,-0.000715672192379,-0.000320521141523,-0.000438603016693,-0.000684651418862,-0.000445113174969,-0.000533146220401,-0.00032146952964,-0.000459999295983,-0.000673633866735,-0.000444193288807,-0.000169294509092,-0.000540812452679,-0.000125078504247,-0.000455457899785,-0.000992664337218,-0.000495430153671,-0.000303641723056,-0.000553609223455,-0.000417069779826,-0.000163580316639,-0.000711034673622,-0.00025511231808,-0.000453233754725,-0.000591222343447,-0.000404570901523,-0.000540105228387,-0.00039257708479,-0.000411539037749,-0.000437531413498,-0.000478480713254,-0.00043956431782,-0.000479529867993,-0.000377745372842,-0.000452073390465,-0.000630965525267,-0.000411628652457,-0.00038054999949,-0.000428626629932,-0.000587290548942,-0.000409839479301,-0.000372581301047,-0.000465017096755,-0.000329598906946,-0.000394055546361,-0.000474246961534,-0.000403130909872,-0.000302269229782,-0.00046283861182,-0.000624208175515,-0.000352179137886,-0.000366182233265,-0.000302377450749,-0.000547112658521,-0.000408892608224,-0.000322978969718,-0.000316350936739,-0.000629808914351,-0.000212799305501,-0.000484946875917,-0.000801564325023,-0.000582553140115,-0.000646806394224,-0.00112158230961,-0.00034920036868,-0.000312912340541,-0.00035724617383,-0.000369796276605,-0.000507816504398,-0.000383998313956,-0.000496266932374,-0.000305971197968,-0.000330725830265,-0.000350421405618,-0.000493427307016,-0.000370450772243,-0.000359941778939,-0.000705234778343,-0.000706449007708,-0.000583114706461
1758,-0.000695842937637,-0.000459804141482,-0.000457835801394,-0.000309105790925,-0.000201715314009,-0.000274999464208,-0.000577782955364,-0.000602956467969,-0.00047335015116,-0.000541682890544,-0.000337436076297,-0.000612301047376,-0.000452942092496,-0.000467743031321,-0.000510962793475,-0.00026331690362,-0.000232211525493,-0.000455752130433,-0.000357431439425,-0.000421708700871,-0.000616261116478,-0.000800613157047,-0.000367608634323,-0.000494302302067,-0.000796882250588,-0.000520606993376,-0.000579246823937,-0.000363761152856,-0.000517224745896,-0.000759167631809,-0.000485831593169,-0.000180890900336,-0.000630652445254,-0.000105804895606,-0.000547854528912,-0.00112940902863,-0.000609510029796,-0.000339771606187,-0.000602890661333,-0.000453105666504,-0.000186318908564,-0.00080850552867,-0.000283951158787,-0.000526516385216,-0.000690878322201,-0.000458075321828,-0.000610918651337,-0.000437828586342,-0.000466927430624,-0.000502019020932,-0.000515621915499,-0.000461595029926,-0.000557028083368,-0.000394155206729,-0.000492792488009,-0.000678813940998,-0.000478735832447,-0.000417186427767,-0.000482588728724,-0.000619115797358,-0.000476791489002,-0.000410608051422,-0.000501434207836,-0.00034963173371,-0.000453888419576,-0.000516435794233,-0.00045507168866,-0.00035467734143,-0.000505041454738,-0.000707286316977,-0.000364811719383,-0.000396485470137,-0.000335401807869,-0.000612998819277,-0.000475184753082,-0.000332584510231,-0.000330054659248,-0.000731591787194,-0.000246073582612,-0.000546167619058,-0.000938338672423,-0.000649458293709,-0.000759142240244,-0.00121153800769,-0.000408071276051,-0.000326813523609,-0.000438163737218,-0.000421450880477,-0.000588700599904,-0.000440874900001,-0.000612356374586,-0.000323108829712,-0.000381234147223,-0.000402744198996,-0.000549465213593,-0.000433723004036,-0.000396430985902,-0.000776570631141,-0.000790512149558,-0.00062602427338
1759,-0.000671057339914,-0.000447852082276,-0.000434651779219,-0.000206803528065,-0.000035888193807,-0.00016555013324,-0.000563766832318,-0.000628280631007,-0.000388993363692,-0.000503698011692,-0.000244215840611,-0.000599211582415,-0.000377416869197,-0.000434650773399,-0.000492300191365,-0.000156831803232,-0.00009749861858,-0.000396572943311,-0.000322616729885,-0.000398732892978,-0.000617360433806,-0.000797198616638,-0.000271052280427,-0.000465277773045,-0.000763481459344,-0.0005055321195,-0.00054023802091,-0.000326433083657,-0.000521030839906,-0.000759975389815,-0.000467958337443,-0.0000672001892543,-0.000643269451895,0.000134262344626,-0.000521670063663,-0.00118404294466,-0.000600957076292,-0.000212535972076,-0.000581230618252,-0.000428400059069,-0.0000147279069334,-0.000832380931243,-0.000127688035559,-0.000507314689114,-0.000685640231149,-0.000435226420697,-0.000595966646427,-0.000424595524574,-0.000392909482187,-0.000497932564476,-0.000463150462307,-0.000403986967269,-0.000586683254737,-0.00033779756662,-0.000486751533486,-0.000657084995406,-0.000466442688063,-0.000379808150365,-0.000471114877969,-0.000628273901804,-0.000440673960759,-0.000403552025603,-0.000405065826668,-0.000299655283386,-0.000388805260998,-0.000493804922973,-0.00045225107877,-0.00023522120551,-0.000505269051948,-0.000695548003945,-0.000228147267697,-0.000345557834219,-0.000236032569169,-0.000608722805728,-0.000491267696427,-0.000237064873279,-0.000263880219888,-0.000726512329224,-0.000105215774492,-0.000505211604374,-0.000967251948597,-0.000677484641744,-0.000783875704742,-0.00124548521496,-0.000386308131782,-0.000245615968133,-0.000328936497944,-0.000356937265298,-0.000580240850416,-0.000400386034765,-0.00061300277069,-0.000211852114042,-0.000295886120437,-0.000407897434256,-0.000552075142263,-0.000416789116505,-0.000294008148713,-0.00077493123006,-0.000801383852177,-0.000616606291022
